Employee_No,year,month,SiteNo,Area,Earning,Deduction,Net_salary
712,2021,11,179.1,Kandy,235000.0,8575.0,226425.0
712,2021,12,179.1,Kandy,235000.0,10091.66,224908.34
712,2022,1,179.1,Kandy,235000.0,10091.66,224908.34
712,2022,2,179.1,Kandy,235000.0,7058.34,227941.66
712,2022,3,179.1,Kandy,235000.0,13125.0,221875.0
712,2022,4,179.1,Kandy,235000.0,13125.0,221875.0
712,2022,5,1.0,Colombo ,235000.0,49525.0,185475.0
712,2022,6,1.0,Colombo ,235000.0,7058.34,227941.66
713,2021,7,179.1,Kandy,240000.0,4825.0,235175.0
713,2021,8,179.2,Kandy,240000.0,4825.0,235175.0
713,2021,10,179.2,Kandy,240000.0,4825.0,235175.0
713,2021,11,179.2,Kandy,240000.0,4825.0,235175.0
713,2021,12,179.2,Kandy,240000.0,4825.0,235175.0
713,2022,1,179.2,Kandy,240000.0,4825.0,235175.0
713,2022,2,179.2,Kandy,240000.0,4825.0,235175.0
713,2022,3,179.2,Kandy,240000.0,4825.0,235175.0
713,2022,4,179.2,Kandy,240000.0,7998.33,232001.67
713,2022,5,179.2,Kandy,240000.0,4825.0,235175.0
713,2022,6,179.2,Kandy,240000.0,4825.0,235175.0
713,2022,7,179.2,Kandy,240000.0,4825.0,235175.0
713,2022,8,179.1,Kandy,240000.0,7998.33,232001.67
713,2022,9,179.1,Kandy,240000.0,6411.67,233588.33
713,2022,10,179.1,Kandy,240000.0,25451.67,214548.33000000002
713,2022,11,179.1,Kandy,240000.0,4825.0,235175.0
713,2022,12,198.1,Badulla,240000.0,27038.33,212961.66999999998
715,2021,7,179.1,Kandy,191930.0,5702.41,186227.59
715,2021,8,179.2,Kandy,190000.0,3225.0,186775.0
715,2021,10,179.2,Kandy,190000.0,25521.769999999997,164478.23
717,2021,8,179.1,Kandy,46000.0,0.0,46000.0
717,2021,11,179.1,Kandy,46000.0,0.0,46000.0
717,2021,12,179.1,Kandy,46000.0,1916.67,44083.33
717,2022,1,179.1,Kandy,46000.0,6900.0,39100.0
717,2022,2,179.1,Kandy,46000.0,0.0,46000.0
717,2022,3,179.1,Kandy,46000.0,0.0,46000.0
717,2022,4,179.1,Kandy,46000.0,766.67,45233.33
717,2022,5,179.1,Kandy,46000.0,2300.0,43700.0
717,2022,6,179.1,Kandy,46000.0,0.0,46000.0
717,2022,7,179.1,Kandy,46000.0,3066.67,42933.33
717,2022,8,179.1,Kandy,46000.0,0.0,46000.0
717,2022,9,179.1,Kandy,46000.0,0.0,46000.0
717,2022,10,179.1,Kandy,46000.0,383.33,45616.67
717,2022,11,179.1,Kandy,46000.0,0.0,46000.0
718,2021,8,179.1,Kandy,46000.0,0.0,46000.0
718,2021,10,179.1,Kandy,46000.0,0.0,46000.0
718,2021,11,179.1,Kandy,46000.0,1916.67,44083.33
718,2021,12,179.1,Kandy,46000.0,766.67,45233.33
718,2022,1,179.1,Kandy,46000.0,0.0,46000.0
718,2022,2,179.1,Kandy,46000.0,0.0,46000.0
718,2022,3,179.1,Kandy,46000.0,0.0,46000.0
718,2022,4,179.1,Kandy,46000.0,0.0,46000.0
718,2022,5,179.1,Kandy,46000.0,1150.0,44850.0
718,2022,6,179.1,Kandy,46000.0,0.0,46000.0
718,2022,7,179.1,Kandy,46000.0,383.33,45616.67
718,2022,8,179.1,Kandy,46000.0,0.0,46000.0
718,2022,9,179.1,Kandy,46000.0,1533.33,44466.67
718,2022,10,179.1,Kandy,46000.0,0.0,46000.0
718,2022,11,179.1,Kandy,46000.0,766.67,45233.33
719,2021,1,169.0,Mathara,74400.0,1612.2,72787.8
719,2021,3,169.0,Mathara,24000.0,512.0,23488.0
721,2020,10,169.0,Mathara,63149.6,1397.8,61751.799999999996
724,2021,7,179.1,Kandy,87500.0,13476.62,74023.38
727,2020,10,169.0,Mathara,32408.8,748.8,31660.0
727,2021,1,169.0,Mathara,57960.8,1151.4,56809.4
727,2021,3,169.0,Mathara,30031.2,614.4,29416.8
727,2021,5,169.0,Mathara,25092.0,512.0,24580.0
727,2021,6,169.0,Mathara,2400.0,51.2,2348.8
735,2021,7,199.1,Jaffna,159562.5,10908.87,148653.63
736,2021,7,199.1,Jaffna,217887.08,2153.0,215734.08
736,2021,8,199.1,Jaffna,225590.1,2153.0,223437.1
736,2021,10,199.1,Jaffna,222984.38,2153.0,220831.38
736,2021,11,199.1,Jaffna,220241.26,2153.0,218088.26
736,2021,12,199.1,Jaffna,211596.26,2153.0,209443.26
736,2022,1,199.1,Jaffna,229851.26,2153.0,227698.26
736,2022,2,199.1,Jaffna,222901.26,2153.0,220748.26
736,2022,3,199.1,Jaffna,225196.26,2153.0,223043.26
736,2022,4,199.1,Jaffna,206771.26,2153.0,204618.26
736,2022,5,199.1,Jaffna,232728.12,2153.0,230575.12
736,2022,6,199.1,Jaffna,221007.5,2153.0,218854.5
736,2022,7,199.1,Jaffna,226211.88,2153.0,224058.88
736,2022,8,199.1,Jaffna,220125.62,2153.0,217972.62
736,2022,9,199.1,Jaffna,224498.76,2153.0,222345.76
736,2022,10,199.1,Jaffna,221705.0,2153.0,219552.0
736,2022,11,199.1,Jaffna,223335.0,2153.0,221182.0
736,2022,12,199.1,Jaffna,217631.88,2153.0,215478.88
738,2020,10,194.0,Anuradhapura,100677.8,25.0,100652.8
738,2020,11,194.0,Anuradhapura,44100.68,0.0,44100.68
738,2021,1,194.0,Anuradhapura,84760.0,25.0,84735.0
738,2021,3,194.0,Anuradhapura,74980.0,25.0,74955.0
738,2021,5,194.1,Anuradhapura,57878.119999999995,1025.0,56853.119999999995
738,2021,6,194.1,Anuradhapura,84760.0,3025.0,81735.0
738,2021,9,194.1,Anuradhapura,71410.0,25.0,71385.0
739,2020,10,194.0,Anuradhapura,85771.2,6334.6,79436.59999999999
739,2020,11,194.0,Anuradhapura,43520.0,742.4,42777.6
739,2021,1,194.0,Anuradhapura,74712.0,1407.4,73304.6
739,2021,3,194.0,Anuradhapura,86319.6,1637.8,84681.8
739,2021,5,194.1,Anuradhapura,76875.6,2279.4,74596.20000000001
739,2021,6,194.1,Anuradhapura,67680.0,3305.0,64375.0
740,2020,8,194.0,Anuradhapura,81023.2,1253.8,79769.4
740,2020,9,194.0,Anuradhapura,0.0,0.0,94965.01
740,2020,10,194.0,Anuradhapura,59944.8,1397.8,58547.0
740,2020,11,194.0,Anuradhapura,26880.0,537.6,26342.4
740,2021,1,194.0,Anuradhapura,51300.0,997.8,50302.2
740,2021,3,194.0,Anuradhapura,59400.0,1151.4,58248.6
741,2021,1,194.0,Anuradhapura,68179.2,1253.8,66925.4
741,2021,3,194.0,Anuradhapura,52624.8,997.8,51627.0
741,2021,5,194.1,Anuradhapura,61069.2,972.2,60097.0
741,2021,6,194.1,Anuradhapura,76200.0,1458.6,74741.4
741,2021,10,194.1,Anuradhapura,98400.0,1509.8,96890.2
741,2021,11,194.1,Anuradhapura,91740.0,1458.6,90281.4
741,2021,12,194.1,Anuradhapura,87300.0,1330.6,85969.4
741,2022,1,194.1,Anuradhapura,87060.0,1356.2,85703.8
741,2022,2,194.1,Anuradhapura,73620.0,1151.4,72468.6
741,2022,3,194.1,Anuradhapura,61380.0,997.8,60382.2
741,2022,4,194.1,Anuradhapura,60720.0,6049.0,54671.0
741,2022,5,194.1,Anuradhapura,39900.0,665.6,39234.4
741,2022,6,194.1,Anuradhapura,48360.0,819.2,47540.8
742,2020,10,194.0,Anuradhapura,38656.8,0.0,38656.8
742,2020,11,194.0,Anuradhapura,5120.0,0.0,5120.0
742,2021,1,194.0,Anuradhapura,36140.0,0.0,36140.0
743,2020,10,194.0,Anuradhapura,33817.6,0.0,33817.6
743,2021,1,194.0,Anuradhapura,25960.0,0.0,25960.0
744,2020,10,194.0,Anuradhapura,38351.76,0.0,38351.76
747,2021,7,199.1,Jaffna,97778.42,1513.0,96265.42
747,2021,8,199.1,Jaffna,96032.1,1513.0,94519.1
747,2021,10,199.1,Jaffna,95246.26000000001,1513.0,93733.26000000001
747,2021,11,199.1,Jaffna,93793.12,1513.0,92280.12
747,2021,12,199.1,Jaffna,92456.26000000001,1513.0,90943.26000000001
747,2022,1,199.1,Jaffna,95304.38,1513.0,93791.38
747,2022,2,199.1,Jaffna,94258.12,1513.0,92745.12
747,2022,3,199.1,Jaffna,95246.26000000001,1513.0,93733.26000000001
747,2022,4,199.1,Jaffna,83563.12,1513.0,82050.12
747,2022,5,199.1,Jaffna,101640.0,1513.0,100127.0
747,2022,6,199.1,Jaffna,90770.62,1513.0,89257.62
747,2022,7,199.1,Jaffna,95653.12,1513.0,94140.12
747,2022,8,199.1,Jaffna,93618.76000000001,1513.0,92105.76000000001
747,2022,9,199.1,Jaffna,93793.12,1513.0,92280.12
747,2022,10,199.1,Jaffna,91003.12,1513.0,89490.12
747,2022,11,199.1,Jaffna,95769.38,1513.0,94256.38
747,2022,12,199.1,Jaffna,91410.0,1513.0,89897.0
749,2020,10,194.0,Anuradhapura,0.0,0.0,50650.58
749,2020,11,194.0,Anuradhapura,21080.0,0.0,21080.0
749,2021,1,194.0,Anuradhapura,0.0,0.0,53356.1
749,2021,5,194.1,Anuradhapura,68577.82,2025.0,66552.82
749,2021,6,194.1,Anuradhapura,53940.0,1025.0,52915.0
749,2021,9,194.1,Anuradhapura,40800.0,0.0,40800.0
749,2021,10,194.1,Anuradhapura,39440.0,0.0,39440.0
749,2021,11,194.1,Anuradhapura,43500.0,0.0,43500.0
749,2021,12,194.1,Anuradhapura,45000.0,0.0,45000.0
749,2022,1,194.1,Anuradhapura,46500.0,0.0,46500.0
749,2022,2,194.1,Anuradhapura,42000.0,0.0,42000.0
749,2022,3,194.1,Anuradhapura,45750.0,0.0,45750.0
749,2022,4,194.1,Anuradhapura,44250.0,5000.0,39250.0
749,2022,5,194.1,Anuradhapura,46500.0,0.0,46500.0
749,2022,6,194.1,Anuradhapura,45000.0,0.0,45000.0
749,2022,7,194.1,Anuradhapura,10500.0,0.0,10500.0
749,2022,8,194.1,Anuradhapura,46500.0,0.0,46500.0
749,2022,9,194.1,Anuradhapura,45000.0,0.0,45000.0
749,2022,10,194.1,Anuradhapura,33000.0,0.0,33000.0
749,2022,11,194.1,Anuradhapura,42000.0,0.0,42000.0
749,2022,12,194.1,Anuradhapura,21750.0,0.0,21750.0
754,2020,10,182.0,Polonnaruwa,22550.0,686.4,21863.6
754,2021,1,182.0,Polonnaruwa,67480.0,1151.4,66328.6
754,2021,3,182.0,Polonnaruwa,16940.0,256.0,16684.0
754,2021,5,182.0,Polonnaruwa,27979.2,460.8,27518.4
754,2021,6,182.0,Polonnaruwa,36384.0,614.4,35769.6
754,2021,11,182.0,Polonnaruwa,14900.0,256.0,14644.0
754,2021,12,182.0,Polonnaruwa,20860.0,358.4,20501.6
754,2022,1,182.0,Polonnaruwa,52520.0,895.4,51624.6
754,2022,2,182.0,Polonnaruwa,60840.0,946.6,59893.4
754,2022,3,182.0,Polonnaruwa,23260.0,358.4,22901.6
754,2022,4,182.0,Polonnaruwa,43940.0,716.8,43223.2
754,2022,5,182.0,Polonnaruwa,35180.0,563.2,34616.8
754,2022,6,182.0,Polonnaruwa,27520.0,512.0,27008.0
754,2022,7,182.0,Polonnaruwa,28000.0,512.0,27488.0
754,2022,8,182.0,Polonnaruwa,47180.0,870.4,46309.6
754,2022,9,182.0,Polonnaruwa,33420.0,614.4,32805.6
754,2022,10,182.0,Polonnaruwa,52960.0,997.8,51962.2
754,2022,11,182.0,Polonnaruwa,5480.0,102.4,5377.6
754,2022,12,182.0,Polonnaruwa,44260.0,819.2,43440.8
755,2020,10,182.0,Polonnaruwa,44848.4,1060.8,43787.6
755,2021,1,182.0,Polonnaruwa,45900.0,768.0,45132.0
755,2021,3,182.0,Polonnaruwa,13600.0,204.8,13395.2
755,2021,5,182.0,Polonnaruwa,34121.6,563.2,33558.4
755,2021,6,182.0,Polonnaruwa,27482.4,460.8,27021.600000000002
757,2020,10,182.0,Polonnaruwa,115745.0,25.0,115720.0
757,2021,3,182.0,Polonnaruwa,12572.5,0.0,12572.5
757,2021,5,182.0,Polonnaruwa,51528.82,1421.8,50107.02
757,2021,6,182.0,Polonnaruwa,71246.5,2042.6,69203.9
757,2021,10,182.0,Polonnaruwa,4117.52,55.2,4062.3200000000006
757,2021,11,182.0,Polonnaruwa,57645.28,797.8,56847.479999999996
757,2021,12,182.0,Polonnaruwa,45292.72,607.2,44685.520000000004
757,2022,1,182.0,Polonnaruwa,100201.62,1294.6,98907.01999999999
757,2022,2,182.0,Polonnaruwa,65666.84,797.8,64869.03999999999
757,2022,3,182.0,Polonnaruwa,22140.16,276.0,21864.16
757,2022,4,182.0,Polonnaruwa,45292.72,607.2,44685.520000000004
758,2021,1,182.0,Polonnaruwa,0.0,0.0,60870.06
758,2021,5,182.0,Polonnaruwa,61800.0,25.0,61775.0
758,2021,6,182.0,Polonnaruwa,61800.0,25.0,61775.0
758,2021,9,182.0,Polonnaruwa,32120.0,0.0,32120.0
758,2021,10,182.0,Polonnaruwa,2920.0,0.0,2920.0
758,2021,11,182.0,Polonnaruwa,48000.0,0.0,48000.0
758,2021,12,182.0,Polonnaruwa,49600.0,0.0,49600.0
758,2022,1,182.0,Polonnaruwa,49600.0,0.0,49600.0
758,2022,2,182.0,Polonnaruwa,44800.0,0.0,44800.0
758,2022,3,182.0,Polonnaruwa,49600.0,0.0,49600.0
758,2022,4,182.0,Polonnaruwa,36800.0,0.0,36800.0
758,2022,5,182.0,Polonnaruwa,49600.0,0.0,49600.0
758,2022,6,182.0,Polonnaruwa,44000.0,0.0,44000.0
758,2022,7,182.0,Polonnaruwa,49600.0,0.0,49600.0
758,2022,8,182.0,Polonnaruwa,49600.0,0.0,49600.0
758,2022,9,182.0,Polonnaruwa,46400.0,0.0,46400.0
758,2022,10,182.0,Polonnaruwa,48000.0,0.0,48000.0
758,2022,11,182.0,Polonnaruwa,43200.0,0.0,43200.0
758,2022,12,182.0,Polonnaruwa,49600.0,0.0,49600.0
760,2020,10,179.1,Kandy,84980.0,1647.4,83332.6
760,2021,1,179.1,Kandy,28000.0,0.0,28000.0
760,2021,3,179.1,Kandy,80315.2,25.0,80290.2
760,2021,5,179.1,Kandy,106483.2,25.0,106458.2
760,2021,6,179.1,Kandy,104005.6,25.0,103980.6
760,2021,9,179.1,Kandy,86456.8,25.0,86431.8
760,2021,10,179.1,Kandy,56760.0,25.0,56735.0
760,2021,12,179.1,Kandy,71920.0,25.0,71895.0
760,2022,1,179.2,Kandy,98580.0,25.0,98555.0
760,2022,2,179.2,Kandy,65720.0,25.0,65695.0
760,2022,3,179.2,Kandy,48780.0,0.0,48780.0
760,2022,4,179.2,Kandy,61960.0,25.0,61935.0
760,2022,5,179.2,Kandy,32240.0,0.0,32240.0
760,2022,6,179.2,Kandy,63000.0,25.0,62975.0
760,2022,7,179.2,Kandy,58880.0,25.0,58855.0
760,2022,8,179.1,Kandy,50840.0,25.0,50815.0
760,2022,9,179.1,Kandy,64400.0,25.0,64375.0
760,2022,10,179.1,Kandy,64400.0,1202.6,63197.4
760,2022,11,179.1,Kandy,30800.0,563.2,30236.8
760,2022,12,179.1,Kandy,42000.0,768.0,41232.0
761,2020,10,179.1,Kandy,42360.0,1310.4,41049.6
761,2021,1,179.1,Kandy,36324.0,921.6,35402.4
761,2021,3,179.1,Kandy,51698.4,1253.8,50444.6
761,2021,5,179.1,Kandy,37355.2,947.2,36408.0
761,2021,6,179.1,Kandy,42619.2,1075.2,41544.0
761,2021,10,179.1,Kandy,50520.0,1100.2,49419.8
761,2021,11,179.1,Kandy,55440.0,1202.6,54237.4
761,2021,12,179.1,Kandy,55440.0,1202.6,54237.4
761,2022,1,179.1,Kandy,52920.0,1151.4,51768.6
761,2022,2,179.1,Kandy,48000.0,1024.0,46976.0
761,2022,3,179.1,Kandy,56400.0,1228.2,55171.8
761,2022,4,179.1,Kandy,45720.0,972.8,44747.2
761,2022,5,179.1,Kandy,13200.0,281.6,12918.4
762,2020,10,179.1,Kandy,0.0,0.0,41385.76
763,2020,10,179.1,Kandy,56076.0,25.0,56051.0
763,2021,1,179.1,Kandy,57660.0,25.0,57635.0
763,2021,3,179.1,Kandy,56730.0,25.0,56705.0
763,2021,5,179.1,Kandy,44480.0,1587.2,42892.8
763,2021,6,179.1,Kandy,10240.0,409.6,9830.4
769,2020,10,172.0,Trincomalee,11136.58,0.0,11136.58
772,2020,10,187.0,Mulaithive,81664.8,1709.8,79955.0
772,2021,1,187.0,Mulaithive,76554.4,1305.0,75249.4
772,2021,3,187.0,Mulaithive,155148.8,2661.8,152487.0
772,2021,5,187.0,Mulaithive,58265.6,1049.0,57216.6
772,2021,6,187.0,Mulaithive,57516.8,1202.6,56314.200000000004
772,2021,10,187.0,Mulaithive,56120.0,1202.6,54917.4
776,2020,10,196.0,Mathale,100709.86,25.0,100684.86
778,2021,1,196.0,Mathale,64825.6,1279.4,63546.2
778,2021,5,196.0,Mathale,14300.0,332.8,13967.2
778,2021,6,196.0,Mathale,66625.6,1279.4,65346.200000000004
778,2021,10,196.0,Mathale,80540.0,1202.6,79337.4
778,2021,11,196.0,Mathale,77020.0,1151.4,75868.6
778,2021,12,196.0,Mathale,73260.0,1100.2,72159.8
778,2022,1,196.0,Mathale,81980.0,1202.6,80777.4
778,2022,2,196.0,Mathale,73740.0,1100.2,72639.8
778,2022,3,196.0,Mathale,90680.0,1356.2,89323.8
778,2022,4,196.0,Mathale,21480.0,358.4,21121.6
778,2022,5,196.0,Mathale,57960.0,997.8,56962.2
778,2022,6,196.0,Mathale,9000.0,153.6,8846.4
779,2021,1,196.0,Mathale,55745.6,1074.6,54671.0
779,2021,6,196.0,Mathale,12906.4,204.8,12701.6
781,2020,10,187.0,Mulaithive,60320.0,1273.0,59047.0
781,2021,1,187.0,Mulaithive,66820.0,1151.4,65668.6
781,2021,3,187.0,Mulaithive,169056.8,2969.0,166087.8
781,2021,5,187.0,Mulaithive,34042.4,640.0,33402.4
781,2021,6,187.0,Mulaithive,24508.8,460.8,24048.0
781,2021,10,187.0,Mulaithive,65360.0,1356.2,64003.8
781,2021,11,187.0,Mulaithive,49080.0,1075.2,48004.8
781,2021,12,187.0,Mulaithive,53960.0,1125.8,52834.2
781,2022,1,187.0,Mulaithive,59900.0,1202.6,58697.4
781,2022,2,187.0,Mulaithive,33220.0,665.6,32554.4
781,2022,3,187.0,Mulaithive,4640.0,102.4,4537.6
783,2020,10,187.0,Mulaithive,40923.2,873.6,40049.6
783,2021,1,187.0,Mulaithive,25486.4,409.6,25076.800000000003
783,2021,3,187.0,Mulaithive,91029.6,1561.0,89468.6
783,2021,5,187.0,Mulaithive,39111.2,716.8,38394.399999999994
783,2021,6,187.0,Mulaithive,46265.6,1024.0,45241.6
783,2021,10,187.0,Mulaithive,65000.0,1356.2,63643.8
783,2021,11,187.0,Mulaithive,30400.0,665.6,29734.4
783,2021,12,187.0,Mulaithive,40720.0,819.2,39900.8
783,2022,1,187.0,Mulaithive,14400.0,307.2,14092.8
784,2020,10,187.0,Mulaithive,71832.8,1460.2,70372.6
784,2021,1,187.0,Mulaithive,67688.8,1151.4,66537.40000000001
784,2021,3,187.0,Mulaithive,74240.8,1151.4,73089.40000000001
784,2021,5,187.0,Mulaithive,25757.6,409.6,25348.0
786,2020,10,198.0,Badulla,112051.1,25.0,112026.1
786,2021,1,198.0,Badulla,92700.0,25.0,92675.0
786,2021,3,198.0,Badulla,58725.619999999995,25.0,58700.619999999995
786,2021,5,198.1,Badulla,54359.06,3405.0,50954.06
786,2021,6,198.1,Badulla,53570.740000000005,1294.6,52276.14000000001
788,2020,10,187.0,Mulaithive,20560.0,530.4,20029.6
788,2021,1,187.0,Mulaithive,20821.6,358.4,20463.199999999997
788,2021,3,187.0,Mulaithive,75824.8,1612.2,74212.6
788,2021,5,187.0,Mulaithive,15768.8,332.8,15436.0
788,2021,10,187.0,Mulaithive,0.0,0.0,84700.18
791,2020,10,187.0,Mulaithive,45257.6,1060.8,44196.799999999996
791,2021,1,187.0,Mulaithive,76914.4,1305.0,75609.4
798,2020,10,190.0,Anuradhapura,38941.6,873.6,38068.0
798,2020,11,190.0,Anuradhapura,1230.0,25.6,1204.4
798,2021,1,190.0,Anuradhapura,78794.4,1407.4,77387.0
798,2021,3,190.0,Anuradhapura,122476.8,2098.6,120378.2
798,2021,5,190.0,Anuradhapura,57583.2,3523.4,54059.799999999996
798,2021,6,190.0,Anuradhapura,56763.2,2497.8,54265.399999999994
801,2020,10,190.0,Anuradhapura,83088.8,1772.2,81316.6
801,2020,11,190.0,Anuradhapura,72204.0,1305.0,70899.0
801,2021,1,190.0,Anuradhapura,76853.6,1305.0,75548.6
801,2021,3,190.0,Anuradhapura,170497.6,2738.6,167759.0
801,2021,5,190.0,Anuradhapura,67428.0,3100.2,64327.8
801,2021,6,190.0,Anuradhapura,77537.6,2805.0,74732.6
802,2021,3,190.0,Anuradhapura,20000.0,276.0,19724.0
805,2020,10,190.0,Anuradhapura,56493.2,25.0,56468.2
805,2020,11,190.0,Anuradhapura,60241.2,25.0,60216.2
805,2021,1,190.0,Anuradhapura,30040.8,1075.2,28965.6
805,2021,3,190.0,Anuradhapura,52404.8,1305.0,51099.8
806,2020,10,190.0,Anuradhapura,43037.2,0.0,43037.2
806,2020,11,190.0,Anuradhapura,61566.4,25.0,61541.4
806,2021,1,190.0,Anuradhapura,31932.8,1126.4,30806.399999999998
806,2021,3,190.0,Anuradhapura,47065.6,1177.6,45888.0
808,2020,10,195.0,Kilinochchi,58550.4,1397.8,57152.6
808,2021,1,195.0,Kilinochchi,65532.0,11407.4,54124.6
808,2021,3,195.0,Kilinochchi,68959.2,1356.2,67603.0
808,2021,5,195.0,Kilinochchi,75691.2,1484.2,74207.0
808,2021,6,195.0,Kilinochchi,53892.0,1151.4,52740.6
808,2021,10,195.0,Kilinochchi,20460.0,409.6,20050.4
808,2021,11,195.0,Kilinochchi,65280.0,1177.0,64103.0
808,2021,12,195.0,Kilinochchi,86240.0,1433.0,84807.0
808,2022,1,195.0,Kilinochchi,54360.0,946.6,53413.4
808,2022,2,195.0,Kilinochchi,13200.0,204.8,12995.2
808,2022,3,195.0,Kilinochchi,88800.0,1561.0,87239.0
808,2022,4,195.0,Kilinochchi,96300.0,1561.0,94739.0
808,2022,5,195.0,Kilinochchi,81960.0,1407.4,80552.6
808,2022,6,195.0,Kilinochchi,87920.0,1509.8,86410.2
808,2022,7,195.0,Kilinochchi,71280.0,1253.8,70026.2
808,2022,8,195.0,Kilinochchi,86420.0,1509.8,84910.2
808,2022,9,195.0,Kilinochchi,70880.0,1202.6,69677.4
808,2022,10,195.0,Kilinochchi,48180.0,921.6,47258.4
808,2022,11,195.0,Kilinochchi,78400.0,1458.6,76941.4
808,2022,12,195.0,Kilinochchi,84000.0,1561.0,82439.0
809,2020,10,195.0,Kilinochchi,74400.0,1959.4,72440.6
809,2021,1,195.0,Kilinochchi,74400.0,1612.2,72787.8
809,2021,3,195.0,Kilinochchi,74400.0,1612.2,72787.8
809,2021,5,195.0,Kilinochchi,81302.4,1637.8,79664.59999999999
809,2021,6,195.0,Kilinochchi,72000.0,1561.0,70439.0
809,2021,10,195.0,Kilinochchi,57600.0,1253.8,56346.2
809,2021,11,195.0,Kilinochchi,72000.0,1561.0,70439.0
809,2021,12,195.0,Kilinochchi,69600.0,1509.8,68090.2
809,2022,1,195.0,Kilinochchi,69600.0,1509.8,68090.2
809,2022,2,195.0,Kilinochchi,64800.0,1407.4,63392.6
809,2022,3,195.0,Kilinochchi,74400.0,1612.2,72787.8
809,2022,4,195.0,Kilinochchi,72000.0,1561.0,70439.0
809,2022,5,195.0,Kilinochchi,74400.0,1612.2,72787.8
809,2022,6,195.0,Kilinochchi,72000.0,1561.0,70439.0
809,2022,7,195.0,Kilinochchi,67200.0,1458.6,65741.4
809,2022,8,195.0,Kilinochchi,74400.0,1612.2,72787.8
809,2022,9,195.0,Kilinochchi,72000.0,1561.0,70439.0
809,2022,10,195.0,Kilinochchi,21600.0,460.8,21139.2
810,2020,10,195.0,Kilinochchi,11300.0,0.0,11300.0
810,2021,1,195.0,Kilinochchi,54000.0,11177.0,42823.0
810,2021,5,195.0,Kilinochchi,71692.8,1458.6,70234.2
810,2021,6,195.0,Kilinochchi,48000.0,1024.0,46976.0
811,2020,10,195.0,Kilinochchi,9040.0,0.0,9040.0
811,2021,1,195.0,Kilinochchi,58800.0,11279.4,47520.6
811,2021,5,195.0,Kilinochchi,69576.0,1458.6,68117.4
811,2021,6,195.0,Kilinochchi,45600.0,972.8,44627.2
811,2021,10,195.0,Kilinochchi,71400.0,1330.6,70069.4
811,2021,11,195.0,Kilinochchi,58800.0,1100.2,57699.8
811,2021,12,195.0,Kilinochchi,81200.0,1509.8,79690.2
811,2022,1,195.0,Kilinochchi,70000.0,1305.0,68695.0
811,2022,2,195.0,Kilinochchi,67200.0,1253.8,65946.2
811,2022,3,195.0,Kilinochchi,67200.0,1253.8,65946.2
811,2022,4,195.0,Kilinochchi,45600.0,972.8,44627.2
811,2022,5,195.0,Kilinochchi,45600.0,972.8,44627.2
811,2022,6,195.0,Kilinochchi,72800.0,1356.2,71443.8
811,2022,7,195.0,Kilinochchi,61600.0,1151.4,60448.6
811,2022,8,195.0,Kilinochchi,58800.0,1100.2,57699.8
811,2022,9,195.0,Kilinochchi,36000.0,768.0,35232.0
811,2022,10,195.0,Kilinochchi,40800.0,870.4,39929.6
811,2022,11,195.0,Kilinochchi,40800.0,870.4,39929.6
811,2022,12,195.0,Kilinochchi,16800.0,358.4,16441.6
813,2020,10,199.0,Jaffna,95012.5,25.0,94987.5
813,2021,1,199.0,Jaffna,24480.0,0.0,24480.0
813,2021,3,199.0,Jaffna,91620.0,25.0,91595.0
813,2021,5,199.1,Jaffna,104160.0,1025.0,103135.0
813,2021,6,199.1,Jaffna,104520.0,25.0,104495.0
813,2021,9,199.1,Jaffna,36120.0,1000.0,35120.0
813,2021,10,199.1,Jaffna,71040.0,1275.0,69765.0
813,2021,11,199.1,Jaffna,92480.0,46240.0,46240.0
813,2021,12,199.1,Jaffna,46920.0,0.0,46920.0
814,2020,10,195.0,Kilinochchi,0.0,0.0,52508.1
816,2020,10,195.0,Kilinochchi,11300.0,0.0,11300.0
816,2021,1,195.0,Kilinochchi,52800.0,11151.4,41648.6
816,2021,5,195.0,Kilinochchi,59940.0,1253.8,58686.2
816,2021,6,195.0,Kilinochchi,28800.0,614.4,28185.6
817,2020,10,199.0,Jaffna,102881.26000000001,25.0,102856.26000000001
818,2020,10,195.0,Kilinochchi,59486.0,25.0,59461.0
818,2021,1,195.0,Kilinochchi,61020.0,10025.0,50995.0
818,2021,3,195.0,Kilinochchi,25646.4,844.8,24801.600000000002
818,2021,5,195.0,Kilinochchi,44512.0,1484.8,43027.2
818,2021,6,195.0,Kilinochchi,22400.0,819.2,21580.8
819,2020,10,195.0,Kilinochchi,61537.2,25.0,61512.2
819,2021,1,195.0,Kilinochchi,54240.0,10025.0,44215.0
819,2021,3,195.0,Kilinochchi,3840.0,153.6,3686.4
819,2021,5,195.0,Kilinochchi,41591.2,1484.8,40106.399999999994
819,2021,6,195.0,Kilinochchi,15360.0,614.4,14745.6
821,2020,10,195.0,Kilinochchi,68356.8,1585.0,66771.8
821,2021,1,195.0,Kilinochchi,89311.2,11561.0,77750.2
821,2021,5,195.0,Kilinochchi,91389.6,1586.6,89803.0
821,2021,6,195.0,Kilinochchi,73288.8,1407.4,71881.40000000001
821,2021,10,195.0,Kilinochchi,88020.0,1407.4,86612.6
821,2021,11,195.0,Kilinochchi,82040.0,1356.2,80683.8
821,2021,12,195.0,Kilinochchi,100600.0,1612.2,98987.8
821,2022,1,195.0,Kilinochchi,85660.0,1381.8,84278.2
